ts_code,name,start_date,end_date,ann_date,change_reason
688538.SH,和辉光电,20210517,,,其他
688217.SH,睿昂基因,20210517,,,其他
600119.SH,长江投资,20210517,,20210514,撤销ST
300539.SZ,横河精密,20210517,,20210514,改名
688117.SH,圣诺生物,20210514,,,其他
601665.SH,齐鲁银行,20210514,,,其他
300996.SZ,普联软件,20210514,,,其他
600122.SH,ST宏图,20210514,20230419,20210513,摘星
300997.SZ,欢乐家,20210514,,,其他
300998.SZ,宁波方正,20210514,,,其他
600122.SH,ST宏图,20210514,,20210513,摘星
600462.SH,ST九有,20210514,,20210513,摘星
600122.SH,ST宏图,20210514,20230419,20210513,摘星
605499.SH,东鹏饮料,20210514,,,其他
603836.SH,海程邦达,20210514,,,其他
600462.SH,ST九有,20210514,20240505,20210513,摘星
600462.SH,ST九有,20210514,20240505,20210513,摘星
001205.SZ,盛航股份,20210513,,,其他
688565.SH,力源科技,20210513,,,其他
603389.SH,亚振家居,20210513,,20210512,撤销*ST
688565.SH,力源科技,20210513,,,其他
603389.SH,亚振家居,20210513,20250505,20210512,撤销*ST
688685.SH,迈信林,20210513,,,其他
688685.SH,迈信林,20210513,,,其他
838030.BJ,德众汽车,20210513,,20210513,改名
605488.SH,福莱新材,20210513,,,其他
688685.SH,迈信林,20210513,,,其他
605488.SH,福莱新材,20210513,,,其他
603389.SH,亚振家居,20210513,,20210512,撤销*ST
603511.SH,爱慕股份,20210513,,,其他
600877.SH,电能股份,20210513,20211207,20210512,撤销ST
688685.SH,迈信林,20210513,,,其他
300614.SZ,百川畅银,20210513,,,其他
605488.SH,福莱新材,20210513,,,其他
600877.SH,电能股份,20210513,20211207,20210512,撤销ST
001205.SZ,盛航股份,20210513,,,其他
600877.SH,电能股份,20210513,,20210512,撤销ST
600080.SH,金花股份,20210512,,20210511,撤销ST
688601.SH,力芯微,20210512,,,其他
300990.SZ,同飞股份,20210512,,,其他
300988.SZ,津荣天宇,20210512,,,其他
605090.SH,九丰能源,20210512,,,其他
688097.SH,博众精工,20210512,,,其他
688097.SH,博众精工,20210512,,,其他
000408.SZ,藏格控股,20210512,,20210511,撤销*ST
300992.SZ,泰福泵业,20210512,,,其他
300993.SZ,玉马遮阳,20210512,,,其他
300995.SZ,奇德新材,20210512,,,其他
600080.SH,金花股份,20210512,,20210511,撤销ST
688355.SH,明志科技,20210512,,,其他
688097.SH,博众精工,20210512,,,其他
601528.SH,瑞丰银行,20210512,,,其他
000408.SZ,藏格控股,20210512,20211207,20210511,撤销*ST
600080.SH,金花股份,20210512,20260429,20210511,撤销ST
688355.SH,明志科技,20210512,,,其他
300988.SZ,津荣天宇,20210512,,,其他
300990.SZ,同飞股份,20210512,,,其他
600080.SH,金花股份,20210512,,20210511,撤销ST
688097.SH,博众精工,20210512,,,其他
000408.SZ,藏格控股,20210512,20211207,20210511,撤销*ST
688655.SH,迅捷兴,20210511,,,其他
601399.SH,国机重装,20210511,,20210510,撤销ST
600234.SH,山水文化,20210511,20211014,20210510,撤销ST
600234.SH,山水文化,20210511,20211014,20210510,撤销ST
300987.SZ,川网传媒,20210511,,,其他
688359.SH,三孚新科,20210511,,,其他
600234.SH,山水文化,20210511,,20210510,撤销ST
601399.SH,国机重装,20210511,,20210510,撤销ST
300987.SZ,川网传媒,20210511,,,其他
688655.SH,迅捷兴,20210511,,,其他
605196.SH,华通线缆,20210511,,,其他
000536.SZ,华映科技,20210511,,20210510,撤销*ST
605189.SH,富春染织,20210511,,,其他
605196.SH,华通线缆,20210511,,,其他
000536.SZ,华映科技,20210511,,20210510,撤销*ST
001203.SZ,大中矿业,20210510,,,其他
600215.SH,长春经开,20210510,,20210507,撤销*ST
600215.SH,长春经开,20210510,20211206,20210507,撤销*ST
600243.SH,青海华鼎,20210510,20250422,20210507,撤销*ST
600243.SH,青海华鼎,20210510,,20210507,撤销*ST
688613.SH,奥精医疗,20210510,,,其他
001203.SZ,大中矿业,20210510,,,其他
002255.SZ,海陆重工,20210510,,20210507,撤销*ST
002426.SZ,胜利精密,20210510,,20210507,撤销*ST
600243.SH,青海华鼎,20210510,,20210507,撤销*ST
002426.SZ,胜利精密,20210510,,20210507,撤销*ST
688538.SH,和辉光电,20210510,,,其他
600215.SH,长春经开,20210510,20211206,20210507,撤销*ST
600179.SH,安通控股,20210510,,20210507,撤销*ST
300646.SZ,侨源气体,20210510,,,其他
002255.SZ,海陆重工,20210510,,20210507,撤销*ST
600179.SH,安通控股,20210510,,20210507,撤销*ST
601665.SH,齐鲁银行,20210507,,,其他
002640.SZ,*ST跨境,20210507,20220929,20210430,*ST
002640.SZ,*ST跨境,20210507,,20210430,*ST
600358.SH,国旅联合,20210507,20250317,20210501,撤销*ST
300495.SZ,*ST美尚,20210507,,20210430,*ST
300991.SZ,创益通,20210507,,,其他
600358.SH,国旅联合,20210507,,20210501,撤销*ST
688076.SH,诺泰生物,20210507,,,其他
600906.SH,财达证券,20210507,,,其他
300989.SZ,蕾奥规划,20210507,,,其他
600906.SH,财达证券,20210507,,,其他
605499.SH,东鹏饮料,20210507,,,其他
603836.SH,海程邦达,20210507,,,其他
002071.SZ,长城退,20210507,,20210507,终止上市
600032.SH,浙江新能,20210507,,,其他
600358.SH,国旅联合,20210507,,20210501,撤销*ST
300495.SZ,*ST美尚,20210507,,20210430,*ST
600905.SH,三峡能源,20210507,,,其他
002640.SZ,*ST跨境,20210507,20220929,20210430,*ST
300989.SZ,蕾奥规划,20210507,,,其他
600387.SH,ST海越,20210506,20221123,20210430,ST
000616.SZ,ST海投,20210506,20230503,20210430,ST
603863.SH,ST松炀,20210506,20220418,20210430,ST
600615.SH,*ST丰华,20210506,,20210430,*ST
600896.SH,*ST海医,20210506,20220627,20210430,*ST
002770.SZ,*ST科迪,20210506,20220531,20210430,*ST
300269.SZ,ST联建,20210506,20221211,20210430,ST
605305.SH,中际联合,20210506,,,其他
600615.SH,*ST丰华,20210506,20220823,20210430,*ST
603007.SH,ST花王,20210506,20240910,20210430,ST
000525.SZ,ST红太阳,20210506,20240918,20210430,ST
000502.SZ,*ST绿景,20210506,20220605,20210430,*ST
603863.SH,ST松炀,20210506,20220418,20210430,ST
002175.SZ,*ST东网,20210506,20220410,20210430,*ST
000606.SZ,ST顺利,20210506,,20210430,ST
688314.SH,康拓医疗,20210506,,,其他
000525.SZ,ST红太阳,20210506,,20210430,ST
000802.SZ,ST北文,20210506,20220623,20210430,ST
600078.SH,*ST澄星,20210506,20220815,20210430,*ST
600112.SH,*ST天成,20210506,,20210430,*ST
000502.SZ,*ST绿景,20210506,,20210430,*ST
605080.SH,浙江自然,20210506,,,其他
600461.SH,洪城环境,20210506,,20210428,改名
688113.SH,联测科技,20210506,,,其他
600139.SH,ST西源,20210506,,20210430,ST
000523.SZ,*ST浪奇,20210506,,20210430,*ST
603729.SH,ST龙韵,20210506,20220530,20210430,ST
000802.SZ,ST北文,20210506,20220623,20210430,ST
600275.SH,*ST昌鱼,20210506,,20210430,*ST
000525.SZ,ST红太阳,20210506,,20210430,ST
600382.SH,*ST广珠,20210506,,20210430,*ST
000616.SZ,ST海投,20210506,,20210430,ST
600078.SH,*ST澄星,20210506,,20210430,*ST
000502.SZ,*ST绿景,20210506,20220605,20210430,*ST
300178.SZ,*ST腾邦,20210506,20220530,20210430,*ST
600589.SH,ST榕泰,20210506,,20210430,ST
000606.SZ,ST顺利,20210506,20220505,20210430,ST
603007.SH,ST花王,20210506,,20210430,ST
605080.SH,浙江自然,20210506,,,其他
600382.SH,*ST广珠,20210506,20220531,20210430,*ST
002175.SZ,*ST东网,20210506,,20210430,*ST
688660.SH,电气风电,20210506,,,其他
000802.SZ,ST北文,20210506,,20210430,ST
603729.SH,ST龙韵,20210506,,20210430,ST
603007.SH,ST花王,20210506,,20210430,ST
600393.SH,ST粤泰,20210506,20220614,20210430,ST
600870.SH,*ST厦华,20210506,20220601,20210430,*ST
000005.SZ,ST星源,20210506,,20210430,ST
600275.SH,*ST昌鱼,20210506,20220524,20210430,*ST
600387.SH,ST海越,20210506,20221123,20210430,ST
300269.SZ,ST联建,20210506,20221211,20210430,ST
300178.SZ,*ST腾邦,20210506,,20210430,*ST
000611.SZ,*ST天首,20210506,20220606,20210430,*ST
000005.SZ,ST星源,20210506,,20210430,ST
603863.SH,ST松炀,20210506,,20210430,ST
600112.SH,*ST天成,20210506,20220913,20210430,*ST
600139.SH,ST西源,20210506,20220505,20210430,ST
600589.SH,ST榕泰,20210506,20230426,20210430,ST
000616.SZ,ST海投,20210506,20230503,20210430,ST
000611.SZ,*ST天首,20210506,20220606,20210430,*ST
000611.SZ,*ST天首,20210506,,20210430,*ST
600291.SH,*ST西水,20210506,,20210430,*ST
600393.SH,ST粤泰,20210506,,20210430,ST
000523.SZ,*ST浪奇,20210506,20220525,20210430,*ST
600291.SH,*ST西水,20210506,20220516,20210430,*ST
000606.SZ,ST顺利,20210506,20220505,20210430,ST
603729.SH,ST龙韵,20210506,20220530,20210430,ST
002175.SZ,*ST东网,20210506,20220410,20210430,*ST
600139.SH,ST西源,20210506,20220505,20210430,ST
002770.SZ,*ST科迪,20210506,20220531,20210430,*ST
600382.SH,*ST广珠,20210506,20220531,20210430,*ST
600112.SH,*ST天成,20210506,20220913,20210430,*ST
300269.SZ,ST联建,20210506,,20210430,ST
000523.SZ,*ST浪奇,20210506,20220525,20210430,*ST
300178.SZ,*ST腾邦,20210506,20220530,20210430,*ST
600870.SH,*ST厦华,20210506,20220601,20210430,*ST
600870.SH,*ST厦华,20210506,,20210430,*ST
688113.SH,联测科技,20210506,,,其他
600896.SH,*ST海医,20210506,,20210430,*ST
600393.SH,ST粤泰,20210506,20220614,20210430,ST
605305.SH,中际联合,20210506,,,其他
002175.SZ,*ST东网,20210506,,20210430,ST
600615.SH,*ST丰华,20210506,20220823,20210430,*ST
002770.SZ,*ST科迪,20210506,,20210430,*ST
600078.SH,*ST澄星,20210506,20220815,20210430,*ST
605305.SH,中际联合,20210506,,,其他
600291.SH,*ST西水,20210506,20220516,20210430,*ST
600387.SH,ST海越,20210506,,20210430,ST
600461.SH,洪城环境,20210506,,20210428,改名
600275.SH,*ST昌鱼,20210506,20220524,20210430,*ST
600589.SH,ST榕泰,20210506,20230426,20210430,ST
600896.SH,*ST海医,20210506,20220627,20210430,*ST
300278.SZ,*ST华昌,20210430,20220517,20210429,*ST
600319.SH,*ST亚星,20210430,20220509,20210429,*ST
300202.SZ,*ST聚龙,20210430,20220612,20210429,*ST
002473.SZ,*ST圣莱,20210430,,20210429,*ST
000007.SZ,*ST全新,20210430,20220630,20210429,*ST
600652.SH,*ST游久,20210430,,20210429,*ST
002618.SZ,*ST丹邦,20210430,20220530,20210429,*ST
600265.SH,*ST景谷,20210430,20220725,20210429,*ST
600652.SH,*ST游久,20210430,20220524,20210429,*ST
000609.SZ,*ST中迪,20210430,20220515,20210429,*ST
600157.SH,永泰能源,20210430,,20210429,撤销ST
002619.SZ,*ST艾格,20210430,,20210429,*ST
300044.SZ,*ST赛为,20210430,20220609,20210429,*ST
688575.SH,亚辉龙,20210430,,,其他
600652.SH,*ST游久,20210430,20220524,20210429,*ST
600157.SH,永泰能源,20210430,,20210429,撤销ST
605300.SH,佳禾食品,20210430,,,其他
600601.SH,ST方科,20210430,20220505,20210429,ST
000609.SZ,*ST中迪,20210430,20220515,20210429,*ST
300278.SZ,*ST华昌,20210430,20220517,20210429,*ST
605180.SH,华生科技,20210430,,,其他
603557.SH,ST起步,20210430,20260505,20210429,ST
001206.SZ,依依股份,20210430,,,其他
002321.SZ,*ST华英,20210430,20220626,20210429,*ST
002618.SZ,*ST丹邦,20210430,,20210429,*ST
300038.SZ,*ST数知,20210430,20220608,20210429,ST
000007.SZ,*ST全新,20210430,,20210429,*ST
300044.SZ,*ST赛为,20210430,20220609,20210429,*ST
600601.SH,ST方科,20210430,,20210429,ST
600319.SH,*ST亚星,20210430,,20210429,*ST
000609.SZ,*ST中迪,20210430,,20210429,*ST
300278.SZ,*ST华昌,20210430,,20210429,*ST
600091.SH,*ST明科,20210430,20220524,20210429,*ST
002684.SZ,*ST猛狮,20210430,,20210429,*ST
600191.SH,*ST华资,20210430,20220815,20210429,*ST
600265.SH,*ST景谷,20210430,20220725,20210429,*ST
600601.SH,ST方科,20210430,20220505,20210429,ST
300038.SZ,*ST数知,20210430,20220608,20210429,*ST
003000.SZ,劲仔食品,20210430,,20210430,改名
600091.SH,*ST明科,20210430,20220524,20210429,*ST
002321.SZ,*ST华英,20210430,20220626,20210429,*ST
002618.SZ,*ST丹邦,20210430,20220530,20210429,*ST
600191.SH,*ST华资,20210430,,20210429,*ST
003000.SZ,劲仔食品,20210430,,20210430,改名
600198.SH,*ST大唐,20210430,,20210429,*ST
605339.SH,南侨食品,20210430,,,其他
300986.SZ,志特新材,20210430,,,其他
605300.SH,佳禾食品,20210430,,,其他
002358.SZ,ST森源,20210430,20230320,20210429,ST
600265.SH,*ST景谷,20210430,,20210429,*ST
603557.SH,ST起步,20210430,,20210429,ST
300995.SZ,奇德新材,20210430,,,其他
000007.SZ,*ST全新,20210430,20220630,20210429,*ST
002684.SZ,*ST猛狮,20210430,20220605,20210429,*ST
002473.SZ,*ST圣莱,20210430,20220530,20210429,*ST
002358.SZ,ST森源,20210430,,20210429,ST
605180.SH,华生科技,20210430,,,其他
300530.SZ,*ST达志,20210430,20220525,20210429,*ST
600198.SH,*ST大唐,20210430,20220420,20210429,*ST
600157.SH,永泰能源,20210430,,20210429,撤销ST
601020.SH,ST华钰,20210430,,20210429,ST
603557.SH,ST起步,20210430,,20210429,ST
002619.SZ,*ST艾格,20210430,,20210429,*ST
002321.SZ,*ST华英,20210430,,20210429,*ST
300044.SZ,*ST赛为,20210430,,20210429,*ST
300530.SZ,*ST达志,20210430,,20210429,*ST
300038.SZ,*ST数知,20210430,20220608,20210429,*ST
601020.SH,ST华钰,20210430,20220525,20210429,ST
300202.SZ,*ST聚龙,20210430,,20210429,*ST
300038.SZ,*ST数知,20210430,,20210429,ST
605090.SH,九丰能源,20210430,,,其他
300530.SZ,*ST达志,20210430,20220525,20210429,*ST
300986.SZ,志特新材,20210430,,,其他
600091.SH,*ST明科,20210430,,20210429,*ST
300993.SZ,玉马遮阳,20210430,,,其他
002684.SZ,*ST猛狮,20210430,20220605,20210429,*ST
600198.SH,*ST大唐,20210430,20220420,20210429,*ST
300202.SZ,*ST聚龙,20210430,20220612,20210429,*ST
002473.SZ,*ST圣莱,20210430,20220530,20210429,*ST
601020.SH,ST华钰,20210430,20220525,20210429,ST
600191.SH,*ST华资,20210430,20220815,20210429,*ST
600319.SH,*ST亚星,20210430,20220509,20210429,*ST
002358.SZ,ST森源,20210430,20230320,20210429,ST
001202.SZ,炬申股份,20210429,,,其他
300325.SZ,*ST德威,20210429,20220606,20210428,*ST
001202.SZ,炬申股份,20210429,,,其他
600518.SH,*ST康美,20210429,20220519,20210428,*ST
688359.SH,三孚新科,20210429,,,其他
688217.SH,睿昂基因,20210429,,,其他
300614.SZ,百川畅银,20210429,,,其他
300312.SZ,*ST邦讯,20210429,,20210428,*ST
300312.SZ,*ST邦讯,20210429,20220612,20210428,*ST
300325.SZ,*ST德威,20210429,20220606,20210428,*ST
688395.SH,正弦电气,20210429,,,其他
300992.SZ,泰福泵业,20210429,,,其他
300325.SZ,*ST德威,20210429,,20210428,*ST
300985.SZ,致远新能,20210429,,,其他
688395.SH,正弦电气,20210429,,,其他
300985.SZ,致远新能,20210429,,,其他
600518.SH,*ST康美,20210429,,20210428,*ST
600518.SH,*ST康美,20210429,20220519,20210428,*ST
300312.SZ,*ST邦讯,20210429,20220612,20210428,*ST
300197.SZ,节能铁汉,20210428,,20210427,改名
688383.SH,新益昌,20210428,,,其他
688565.SH,力源科技,20210428,,,其他
600403.SH,ST大有,20210428,20220417,20210427,ST
001201.SZ,东瑞股份,20210428,,,其他
600228.SH,返利科技,20210428,20250427,20210424,改名
300313.SZ,ST天山,20210428,20230426,20210427,ST
000504.SZ,南华生物,20210428,20250429,20210427,撤销ST
600228.SH,返利科技,20210428,,20210424,改名
603032.SH,*ST德新,20210428,20220509,20210427,*ST
300197.SZ,节能铁汉,20210428,,20210427,改名
688383.SH,新益昌,20210428,,,其他
300023.SZ,*ST宝德,20210428,20220607,20210427,*ST
300446.SZ,*ST乐材,20210428,,20210427,*ST
001201.SZ,东瑞股份,20210428,,,其他
600239.SH,*ST云城,20210428,,20210427,*ST
002089.SZ,ST新海,20210428,,20210428,ST
605488.SH,福莱新材,20210428,,,其他
300071.SZ,*ST嘉信,20210428,20220519,20210427,*ST
600301.SH,*ST南化,20210428,20220526,20210427,*ST
300795.SZ,*ST米奥,20210428,20220411,20210427,*ST
600301.SH,*ST南化,20210428,,20210427,*ST
688323.SH,瑞华泰,20210428,,,其他
300071.SZ,*ST嘉信,20210428,20220519,20210427,*ST
688613.SH,奥精医疗,20210428,,,其他
300064.SZ,*ST金刚,20210428,20220605,20210427,*ST
300023.SZ,*ST宝德,20210428,,20210427,*ST
600228.SH,返利科技,20210428,,20210424,改名
000504.SZ,南华生物,20210428,,20210427,撤销ST
600506.SH,*ST香梨,20210428,20220509,20210427,*ST
300064.SZ,*ST金刚,20210428,,20210427,*ST
600403.SH,ST大有,20210428,,20210427,ST
300859.SZ,*ST西域,20210428,20220526,20210427,*ST
000679.SZ,大连友谊,20210428,,20210427,撤销*ST
000504.SZ,南华生物,20210428,,20210427,撤销ST
688323.SH,瑞华泰,20210428,,,其他
002289.SZ,宇顺电子,20210428,,20210427,撤销ST
603032.SH,*ST德新,20210428,,20210427,*ST
300313.SZ,ST天山,20210428,20230426,20210427,ST
002289.SZ,宇顺电子,20210428,20230427,20210427,撤销ST
002289.SZ,宇顺电子,20210428,20230427,20210427,撤销ST
300795.SZ,*ST米奥,20210428,,20210427,*ST
000679.SZ,大连友谊,20210428,,20210427,撤销*ST
300446.SZ,*ST乐材,20210428,20220522,20210427,*ST
300446.SZ,*ST乐材,20210428,20220522,20210427,*ST
300071.SZ,*ST嘉信,20210428,,20210427,*ST
300859.SZ,*ST西域,20210428,,20210427,*ST
600506.SH,*ST香梨,20210428,20220509,20210427,*ST
300795.SZ,*ST米奥,20210428,20220411,20210427,*ST
688383.SH,新益昌,20210428,,,其他
600403.SH,ST大有,20210428,20220417,20210427,ST
600239.SH,*ST云城,20210428,20220512,20210427,*ST
002700.SZ,ST浩源,20210428,,20210428,ST
000915.SZ,华特达因,20210428,,20210428,改名
600506.SH,*ST香梨,20210428,,20210427,*ST
600301.SH,*ST南化,20210428,20220526,20210427,*ST
300023.SZ,*ST宝德,20210428,20220607,20210427,*ST
688383.SH,新益昌,20210428,,,其他
300313.SZ,ST天山,20210428,,20210427,ST
600239.SH,*ST云城,20210428,20220512,20210427,*ST
300859.SZ,*ST西域,20210428,20220526,20210427,*ST
603032.SH,*ST德新,20210428,20220509,20210427,*ST
000915.SZ,华特达因,20210428,,20210428,改名
300064.SZ,*ST金刚,20210428,20220605,20210427,*ST
000613.SZ,*ST东海A,20210427,20220607,20210424,*ST
600084.SH,*ST中葡,20210427,,20210426,*ST
000613.SZ,*ST东海A,20210427,20220607,20210424,*ST
600300.SH,ST维维,20210427,20220411,20210426,ST
300981.SZ,中红医疗,20210427,,,其他
000613.SZ,*ST东海A,20210427,,20210424,*ST
001205.SZ,盛航股份,20210427,,,其他
300981.SZ,中红医疗,20210427,,,其他
605089.SH,味知香,20210427,,,其他
600084.SH,*ST中葡,20210427,20220511,20210426,*ST
600300.SH,ST维维,20210427,20220411,20210426,ST
300982.SZ,苏文电能,20210427,,,其他
300982.SZ,苏文电能,20210427,,,其他
300991.SZ,创益通,20210427,,,其他
600385.SH,*ST金泰,20210427,,20210426,*ST
600300.SH,ST维维,20210427,,20210426,ST
688660.SH,电气风电,20210427,,,其他
605296.SH,神农集团,20210427,,,其他
688685.SH,迈信林,20210427,,,其他
688355.SH,明志科技,20210427,,,其他
600385.SH,*ST金泰,20210427,20220609,20210426,*ST
605089.SH,味知香,20210427,,,其他
600084.SH,*ST中葡,20210427,20220511,20210426,*ST
600385.SH,*ST金泰,20210427,20220609,20210426,*ST
300029.SZ,*ST天龙,20210426,20220612,20210423,*ST
300029.SZ,*ST天龙,20210426,20220612,20210423,*ST
002464.SZ,*ST众应,20210426,20220606,20210423,*ST
600182.SH,SST佳通,20210426,20220504,20210423,ST
300051.SZ,ST三五,20210426,20220519,20210423,ST
000972.SZ,*ST中基,20210426,,20210423,*ST
300979.SZ,华利集团,20210426,,,其他
300051.SZ,ST三五,20210426,,20210423,ST
600182.SH,SST佳通,20210426,20220504,20210423,ST
601777.SH,力帆科技,20210426,20250217,20210423,摘星改名
300051.SZ,ST三五,20210426,20220519,20210423,ST
300979.SZ,华利集团,20210426,,,其他
601777.SH,力帆科技,20210426,,20210423,摘星改名
000972.SZ,*ST中基,20210426,20220712,20210423,*ST
300370.SZ,ST安控,20210426,20220424,20210423,ST
002464.SZ,*ST众应,20210426,20220606,20210423,*ST
688313.SH,仕佳光子,20210426,,20210423,其他
300029.SZ,*ST天龙,20210426,,20210423,*ST
300978.SZ,东箭科技,20210426,,,其他
688076.SH,诺泰生物,20210426,,,其他
002464.SZ,*ST众应,20210426,,20210423,*ST
000972.SZ,*ST中基,20210426,20220712,20210423,*ST
300370.SZ,ST安控,20210426,,20210423,ST
600182.SH,SST佳通,20210426,,20210423,ST
600905.SH,三峡能源,20210426,,,其他
600766.SH,*ST园城,20210426,,20210423,*ST
688313.SH,仕佳光子,20210426,,20210423,其他
605289.SH,罗曼股份,20210426,,,其他
600766.SH,*ST园城,20210426,20220914,20210423,*ST
001206.SZ,依依股份,20210426,,,其他
601777.SH,力帆科技,20210426,,20210423,摘星改名
300978.SZ,东箭科技,20210426,,,其他
688097.SH,博众精工,20210426,,,其他
600766.SH,*ST园城,20210426,20220914,20210423,*ST
688314.SH,康拓医疗,20210426,,,其他
300370.SZ,ST安控,20210426,20220424,20210423,ST
605289.SH,罗曼股份,20210426,,,其他
605196.SH,华通线缆,20210423,,,其他
688655.SH,迅捷兴,20210423,,,其他
002504.SZ,ST弘高,20210423,20230427,20210422,ST
000526.SZ,学大教育,20210423,,20210423,改名
000526.SZ,学大教育,20210423,,20210423,改名
300987.SZ,川网传媒,20210423,,,其他
002504.SZ,ST弘高,20210423,,20210422,ST
688575.SH,亚辉龙,20210423,,,其他
605339.SH,南侨食品,20210423,,,其他
002504.SZ,ST弘高,20210423,20230427,20210422,ST
603511.SH,爱慕股份,20210422,,,其他
688639.SH,华恒生物,20210422,,,其他
688639.SH,华恒生物,20210422,,,其他
688217.SH,睿昂基因,20210422,,,其他
688639.SH,华恒生物,20210422,,,其他
300990.SZ,同飞股份,20210422,,,其他
605016.SH,百龙创园,20210421,,,其他
605016.SH,百龙创园,20210421,,,其他
300980.SZ,祥源新材,20210421,,,其他
688201.SH,信安世纪,20210421,,,其他
300975.SZ,商络电子,20210421,,,其他
605016.SH,百龙创园,20210421,,,其他
605098.SH,行动教育,20210421,,,其他
605488.SH,福莱新材,20210421,,,其他
605098.SH,行动教育,20210421,,,其他
688565.SH,力源科技,20210421,,,其他
688201.SH,信安世纪,20210421,,,其他
688201.SH,信安世纪,20210421,20260428,,其他
600695.SH,*ST绿庭,20210421,,20210420,*ST
605016.SH,百龙创园,20210421,,,其他
300980.SZ,祥源新材,20210421,,,其他
688113.SH,联测科技,20210421,,,其他
300975.SZ,商络电子,20210421,,,其他
605305.SH,中际联合,20210421,,,其他
600695.SH,*ST绿庭,20210421,20220516,20210420,*ST
600695.SH,*ST绿庭,20210421,20220516,20210420,*ST
688682.SH,霍莱沃,20210420,,,其他
605117.SH,德业股份,20210420,,,其他
688355.SH,明志科技,20210420,,,其他
300977.SZ,深圳瑞捷,20210420,,,其他
688682.SH,霍莱沃,20210420,,,其他
605117.SH,德业股份,20210420,,,其他
605117.SH,德业股份,20210420,,,其他
605080.SH,浙大自然,20210420,,,其他
300988.SZ,津荣天宇,20210420,,,其他
605296.SH,神农集团,20210420,,,其他
300983.SZ,尤安设计,20210420,,,其他
605117.SH,德业股份,20210420,,,其他
002290.SZ,禾盛新材,20210420,,20210419,撤销ST
605117.SH,德业股份,20210420,,,其他
002290.SZ,禾盛新材,20210420,,20210419,撤销ST
688682.SH,霍莱沃,20210420,,,其他
300989.SZ,蕾奥规划,20210420,,,其他
300983.SZ,尤安设计,20210420,,,其他
688685.SH,迈信林,20210420,,,其他
688682.SH,霍莱沃,20210420,,,其他
300977.SZ,深圳瑞捷,20210420,,,其他
688533.SH,上声电子,20210419,,,其他
300972.SZ,万辰生物,20210419,,,其他
000737.SZ,南风化工,20210419,20220223,20210416,撤销ST
300972.SZ,万辰生物,20210419,20230924,,其他
600817.SH,宏盛科技,20210419,20210831,20210416,撤销ST
688533.SH,上声电子,20210419,,,其他
000737.SZ,南风化工,20210419,,20210416,撤销ST
000737.SZ,南风化工,20210419,20220223,20210416,撤销ST
300976.SZ,达瑞电子,20210419,,,其他
688533.SH,上声电子,20210419,,,其他
688533.SH,上声电子,20210419,,,其他
689009.SH,九号公司-WD,20210419,,20210416,其他
000868.SZ,安凯客车,20210419,,20210416,撤销ST
600817.SH,宏盛科技,20210419,,20210416,撤销ST
300972.SZ,万辰生物,20210419,20230924,,其他
001205.SZ,盛航股份,20210419,,,其他
605300.SH,佳禾食品,20210419,,,其他
600817.SH,宏盛科技,20210419,20210831,20210416,撤销ST
001203.SZ,大中矿业,20210419,,,其他
000868.SZ,安凯客车,20210419,,20210416,撤销ST
689009.SH,九号公司-WD,20210419,,20210416,其他
300976.SZ,达瑞电子,20210419,,,其他
688395.SH,正弦电气,20210416,,,其他
300987.SZ,川网传媒,20210416,,,其他
688097.SH,博众精工,20210416,,,其他
600906.SH,财达证券,20210416,,,其他
600399.SH,抚顺特钢,20210416,,20210415,撤销*ST
600651.SH,飞乐音响,20210416,,20210415,撤销*ST
600856.SH,ST中天,20210416,20211117,20210415,摘星
600149.SH,廊坊发展,20210416,,20210415,撤销ST
600149.SH,廊坊发展,20210416,,20210415,撤销ST
001202.SZ,炬申股份,20210416,,,其他
300986.SZ,志特新材,20210416,,,其他
688383.SH,新益昌,20210416,,,其他
605086.SH,龙高股份,20210416,,,其他
600651.SH,飞乐音响,20210416,,20210415,撤销*ST
688323.SH,瑞华泰,20210416,,,其他
605196.SH,华通线缆,20210416,,,其他
600856.SH,ST中天,20210416,20211117,20210415,摘星
600856.SH,ST中天,20210416,,20210415,摘星
688655.SH,迅捷兴,20210416,,,其他
605086.SH,龙高股份,20210416,,,其他
300985.SZ,致远新能,20210416,,,其他
600399.SH,抚顺特钢,20210416,,20210415,撤销*ST
300968.SZ,格林精密,20210415,,,其他
300973.SZ,立高食品,20210415,,,其他
300968.SZ,格林精密,20210415,,,其他
300973.SZ,立高食品,20210415,,,其他
603511.SH,爱慕股份,20210415,,,其他
601279.SH,英利汽车,20210415,,,其他
600815.SH,厦工股份,20210415,,20210414,撤销*ST
601279.SH,英利汽车,20210415,,,其他
300971.SZ,博亚精工,20210415,,,其他
600815.SH,厦工股份,20210415,,20210414,撤销*ST
605180.SH,华生科技,20210415,,,其他
300971.SZ,博亚精工,20210415,,,其他
002450.SZ,康得退,20210414,,20210407,终止上市
002306.SZ,中科云网,20210414,20250415,20210413,撤销ST
002450.SZ,康得退,20210414,,20210407,终止上市
002176.SZ,江特电机,20210414,,20210413,撤销*ST
688113.SH,联测科技,20210414,,,其他
605089.SH,味知香,20210414,,,其他
600032.SH,浙江新能,20210414,,,其他
002306.SZ,中科云网,20210414,,20210413,撤销ST
300982.SZ,苏文电能,20210414,,,其他
300981.SZ,中红医疗,20210414,,,其他
605305.SH,中际联合,20210414,,,其他
